Start Date,End Date,Portfolio name,Currency,Campaign Name,Country,Ad Group Name,Retailer,Targeting,Match Type,Impressions,Top-of-search Impression Share,Clicks,Click-Thru Rate (CTR),Cost Per Click (CPC),Spend,Total Advertising Cost of Sales (ACOS) ,Total Return on Advertising Spend (ROAS),7 Day Total Sales ,7 Day Total Orders (#),7 Day Total Units (#),7 Day Conversion Rate,7 Day Advertised SKU Units (#),7 Day Other SKU Units (#),7 Day Advertised SKU Sales ,7 Day Other SKU Sales 
"Feb 11, 2026","Feb 17, 2026",Cross stitch backpack charms,USD,cross girl - SPM MK more general adult root TOS,United States,cross girl - SPM MK more general adult root TOS,Amazon,cross stitch kits for adults,EXACT,49,0.0900%,0,0.0000%,$0.00,$0.00,,,$0.00,0,0,,0,0,$0.00,$0.00
"Feb 11, 2026","Feb 17, 2026",Cross stitch backpack charms,USD,cross girl - SPM MK more general adult root TOS,United States,cross girl - SPM MK more general adult root TOS,Amazon,beginner cross stitch kits,EXACT,270,18.5800%,16,5.9259%,$0.98,$15.76,37.5596%,2.66,$41.96,2,2,12.5000%,1,1,$19.98,$21.98
"Feb 11, 2026","Feb 17, 2026",Cross stitch backpack charms,USD,cross girl - SPM MK more general adult root TOS,United States,cross girl - SPM MK more general adult root TOS,Amazon,crossstitch kits adult,EXACT,14,0.0000%,0,0.0000%,$0.00,$0.00,,,$0.00,0,0,,0,0,$0.00,$0.00
"Feb 11, 2026","Feb 17, 2026",Cross stitch backpack charms,USD,cross girl - SPM MK more general adult root TOS,United States,cross girl - SPM MK more general adult root TOS,Amazon,stamped cross stitch kits for adults,EXACT,16,0.0000%,0,0.0000%,$0.00,$0.00,,,$0.00,0,0,,0,0,$0.00,$0.00
"Feb 11, 2026","Feb 17, 2026",punch needle Plush heart,USD,punch needle - SPM SK kids punch needle kit TOS PUSH,United States,punch needle - SPM SK kids punch needle kit TOS PUSH,Amazon,kids punch needle kit,EXACT,99,39.6600%,2,2.0202%,$1.14,$2.28,,0.00,$0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 11, 2026","Feb 17, 2026",Cross stitch backpack charms,USD,cross girl - SPM SK cross stitch kits for kids TOS,United States,cross girl - SPM SK cross stitch kits for kids TOS,Amazon,cross stitch kits for kids,EXACT,1951,20.5400%,42,2.1527%,$1.21,$50.67,42.2673%,2.37,$119.88,5,6,11.9048%,4,2,$79.92,$39.96
"Feb 11, 2026","Feb 17, 2026",punch needle Plush heart,USD,punch needle - SPM SK punch needle kit for kids ages 8-12,United States,punch needle - SPM SK punch needle kit for kids ages 8-12,Amazon,punch needle kit for kids ages 8-12,EXACT,59,45.2800%,3,5.0847%,$0.71,$2.12,,0.00,$0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 12, 2026","Feb 12, 2026",princess lacing cards,USD,princess lacing - SPA auto,United States,princess lacing - SPA auto,Amazon,loose-match,-,0,,0,,$0.00,$0.00,,,$0.00,0,0,,0,0,$0.00,$0.00
"Feb 11, 2026","Feb 17, 2026",princess lacing cards,USD,princess lacing - SPA auto,United States,princess lacing - SPA auto,Amazon,complements,-,176,0.0000%,0,0.0000%,$0.00,$0.00,,,$0.00,0,0,,0,0,$0.00,$0.00
"Feb 11, 2026","Feb 17, 2026",princess lacing cards,USD,princess lacing - SPA auto,United States,princess lacing - SPA auto,Amazon,substitutes,-,9695,0.1100%,136,1.4028%,$0.66,$89.08,39.2804%,2.55,$226.78,11,11,8.0882%,10,1,$199.80,$26.98
"Feb 11, 2026","Feb 16, 2026",princess lacing cards,USD,princess lacing - SPM MK broad TOS,United States,princess lacing - SPM MK broad TOS,Amazon,sewing cards for kids,BROAD,15,46.4300%,2,13.3333%,$1.32,$2.64,,0.00,$0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 12, 2026","Feb 12, 2026",princess lacing cards,USD,princess lacing - SPM MK broad TOS,United States,princess lacing - SPM MK broad TOS,Amazon,sewing cards for kids,PHRASE,1,2.2700%,0,0.0000%,$0.00,$0.00,,,$0.00,0,0,,0,0,$0.00,$0.00
"Feb 11, 2026","Feb 16, 2026",princess lacing cards,USD,princess lacing - SPM MK broad TOS,United States,princess lacing - SPM MK broad TOS,Amazon,sewing cards,BROAD,4,50.0000%,1,25.0000%,$1.28,$1.28,,0.00,$0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 11, 2026","Feb 17, 2026",princess lacing cards,USD,princess lacing - SPM MK broad TOS,United States,princess lacing - SPM MK broad TOS,Amazon,sewing cards,PHRASE,226,21.8300%,21,9.2920%,$1.57,$32.95,54.9716%,1.82,$59.94,3,3,14.2857%,3,0,$59.94,$0.00
"Feb 11, 2026","Feb 17, 2026",princess lacing cards,USD,princess lacing - SPM MK broad TOS,United States,princess lacing - SPM MK broad TOS,Amazon,toddler lacing cards,BROAD,11,13.3300%,0,0.0000%,$0.00,$0.00,,,$0.00,0,0,,0,0,$0.00,$0.00
"Feb 11, 2026","Feb 17, 2026",princess lacing cards,USD,princess lacing - SPM MK broad TOS,United States,princess lacing - SPM MK broad TOS,Amazon,toddler lacing cards,PHRASE,12,13.4300%,0,0.0000%,$0.00,$0.00,,,$0.00,0,0,,0,0,$0.00,$0.00
"Feb 11, 2026","Feb 17, 2026",princess lacing cards,USD,princess lacing - SPM MK broad TOS,United States,princess lacing - SPM MK broad TOS,Amazon,toddler sewing,BROAD,982,15.4600%,49,4.9898%,$2.18,$107.03,267.8428%,0.37,$39.96,2,2,4.0816%,2,0,$39.96,$0.00
"Feb 12, 2026","Feb 17, 2026",princess lacing cards,USD,princess lacing - SPM MK broad TOS,United States,princess lacing - SPM MK broad TOS,Amazon,toddler sewing,PHRASE,3,9.0900%,0,0.0000%,$0.00,$0.00,,,$0.00,0,0,,0,0,$0.00,$0.00
"Feb 11, 2026","Feb 17, 2026",princess lacing cards,USD,princess lacing - SPM MK broad TOS,United States,princess lacing - SPM MK broad TOS,Amazon,lacing cards for kids,BROAD,103,10.2200%,6,5.8252%,$1.53,$9.16,22.9229%,4.36,$39.96,2,2,33.3333%,2,0,$39.96,$0.00
"Feb 11, 2026","Feb 17, 2026",princess lacing cards,USD,princess lacing - SPM MK broad TOS,United States,princess lacing - SPM MK broad TOS,Amazon,kids lacing cards,BROAD,302,27.9900%,23,7.6159%,$1.52,$34.99,43.7813%,2.28,$79.92,4,4,17.3913%,4,0,$79.92,$0.00
"Feb 11, 2026","Feb 17, 2026",princess lacing cards,USD,princess lacing - SPM SK lacing cards for kids ages 4-8 TOS,United States,princess lacing - SPM SK lacing cards for kids ages 4-8 TOS,Amazon,lacing cards for kids ages 4-8,EXACT,1,1.8300%,1,100.0000%,$1.86,$1.86,,0.00,$0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 16, 2026","Feb 16, 2026",princess lacing cards,USD,princess lacing - SPM SK sewing cards for kids ages 4-8 TOS,United States,princess lacing - SPM SK sewing cards for kids ages 4-8 TOS,Amazon,sewing cards for kids ages 4-8,EXACT,1,5.0000%,0,0.0000%,$0.00,$0.00,,,$0.00,0,0,,0,0,$0.00,$0.00
"Feb 11, 2026","Feb 17, 2026",princess lacing cards,USD,princess lacing - SPM SK lacing cards for kids ages 3-5 TOS,United States,princess lacing - SPM SK lacing cards for kids ages 3-5 TOS,Amazon,lacing cards for kids ages 3-5,EXACT,110,15.5000%,9,8.1818%,$1.67,$15.03,,0.00,$0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 16, 2026","Feb 16, 2026",princess lacing cards,USD,princess lacing - SPM SK sewing cards for kids ages 3-5 TOS,United States,princess lacing - SPM SK sewing cards for kids ages 3-5 TOS,Amazon,sewing cards for kids ages 3-5,EXACT,0,4.7600%,0,,$0.00,$0.00,,,$0.00,0,0,,0,0,$0.00,$0.00
"Feb 11, 2026","Feb 17, 2026",Latch hook kits,USD,latch hook - SPM SK hook rug kits for kids TOS,United States,latch hook - SPM SK hook rug kits for kids TOS,Amazon,hook rug kits for kids,EXACT,173,27.0800%,5,2.8902%,$1.04,$5.22,,0.00,$0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 11, 2026","Feb 17, 2026",Embroidery for kids,USD,embroidery beginner - SPM SK easy embroidery kit beginner TOS,United States,embroidery beginner - SPM SK easy embroidery kit beginner TOS,Amazon,easy embroidery kit beginner,EXACT,90,14.5700%,2,2.2222%,$1.33,$2.66,,0.00,$0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 11, 2026","Feb 17, 2026",Embroidery for kids,USD,embroidery beginner - SPM MK broad TOS,United States,embroidery beginner - SPM MK broad TOS,Amazon,embroidery for kids,BROAD,205,16.2600%,12,5.8537%,$1.09,$13.13,,0.00,$0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 11, 2026","Feb 17, 2026",Embroidery for kids,USD,embroidery beginner - SPM MK broad TOS,United States,embroidery beginner - SPM MK broad TOS,Amazon,embroidery kit kids,BROAD,136,4.4300%,2,1.4706%,$1.15,$2.29,,0.00,$0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 11, 2026","Feb 17, 2026",Embroidery for kids,USD,embroidery beginner - SPM MK broad TOS,United States,embroidery beginner - SPM MK broad TOS,Amazon,embroidery kit kids,PHRASE,2189,11.0700%,31,1.4162%,$1.00,$31.01,57.4685%,1.74,$53.96,2,2,6.4516%,2,0,$53.96,$0.00
"Feb 11, 2026","Feb 17, 2026",Embroidery for kids,USD,embroidery beginner - SPM MK broad TOS,United States,embroidery beginner - SPM MK broad TOS,Amazon,beginner embroidery kit for kids,BROAD,3662,0.1300%,34,0.9285%,$0.90,$30.56,56.6345%,1.77,$53.96,2,2,5.8824%,2,0,$53.96,$0.00
"Feb 11, 2026","Feb 17, 2026",Embroidery for kids,USD,embroidery beginner - SPM MK broad TOS,United States,embroidery beginner - SPM MK broad TOS,Amazon,beginner embroidery kit for kids,PHRASE,97,9.6800%,4,4.1237%,$0.81,$3.23,11.9718%,8.35,$26.98,1,1,25.0000%,1,0,$26.98,$0.00
"Feb 11, 2026","Feb 17, 2026",Embroidery for kids,USD,embroidery beginner - SPM MK broad TOS,United States,embroidery beginner - SPM MK broad TOS,Amazon,kids embroidery kit,BROAD,514,4.6500%,10,1.9455%,$0.98,$9.85,36.5085%,2.74,$26.98,1,1,10.0000%,1,0,$26.98,$0.00
"Feb 11, 2026","Feb 17, 2026",Embroidery for kids,USD,embroidery beginner - SPM MK broad TOS,United States,embroidery beginner - SPM MK broad TOS,Amazon,kids embroidery,BROAD,826,2.9600%,25,3.0266%,$1.07,$26.76,49.5923%,2.02,$53.96,2,2,8.0000%,2,0,$53.96,$0.00
"Feb 11, 2026","Feb 17, 2026",Embroidery for kids,USD,embroidery beginner - SPM MK broad TOS,United States,embroidery beginner - SPM MK broad TOS,Amazon,kids embroidery,PHRASE,203,14.5700%,20,9.8522%,$1.13,$22.51,17.5997%,5.68,$127.90,5,5,25.0000%,4,1,$107.92,$19.98
"Feb 11, 2026","Feb 17, 2026",fuse beads,USD,mini fuse beads - SPM MK broad mini root,United States,mini fuse beads - SPM MK broad mini root,Amazon,mini perler beads kit,BROAD,325,0.1800%,1,0.3077%,$0.67,$0.67,,0.00,$0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 11, 2026","Feb 17, 2026",fuse beads,USD,mini fuse beads - SPM MK broad mini root,United States,mini fuse beads - SPM MK broad mini root,Amazon,mini fuse beads,BROAD,9381,9.9600%,86,0.9167%,$1.26,$108.01,41.3451%,2.42,$261.24,8,8,9.3023%,6,2,$191.28,$69.96
"Feb 11, 2026","Feb 11, 2026",fuse beads,USD,mini fuse beads - SPM MK broad mini root,United States,mini fuse beads - SPM MK broad mini root,Amazon,mini fuse beads,PHRASE,0,,0,,$0.00,$0.00,,,$0.00,0,0,,0,0,$0.00,$0.00
"Feb 11, 2026","Feb 17, 2026",fuse beads,USD,mini fuse beads - SPM MK broad mini root,United States,mini fuse beads - SPM MK broad mini root,Amazon,mini perler beads,BROAD,609,9.6900%,6,0.9852%,$1.24,$7.46,,0.00,$0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 13, 2026","Feb 13, 2026",fuse beads,USD,mini fuse beads - SPM MK broad mini root,United States,mini fuse beads - SPM MK broad mini root,Amazon,mini perler beads,PHRASE,2,33.3300%,0,0.0000%,$0.00,$0.00,,,$0.00,0,0,,0,0,$0.00,$0.00
"Feb 11, 2026","Feb 17, 2026",fuse beads,USD,mini fuse beads - SPM MK broad mini root,United States,mini fuse beads - SPM MK broad mini root,Amazon,mini fuse beads kit,BROAD,171,0.2600%,1,0.5848%,$0.67,$0.67,,0.00,$0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 11, 2026","Feb 17, 2026",fuse beads,USD,mini fuse beads - SPM MK broad mini root,United States,mini fuse beads - SPM MK broad mini root,Amazon,fuse beads kit mini,BROAD,953,13.2200%,37,3.8825%,$1.35,$50.05,151.7586%,0.66,$32.98,1,1,2.7027%,1,0,$32.98,$0.00
"Feb 11, 2026","Feb 17, 2026",fuse beads,USD,mini fuse beads - SPM MK broad mini root,United States,mini fuse beads - SPM MK broad mini root,Amazon,perler beads kit mini,BROAD,483,1.4700%,8,1.6563%,$0.94,$7.52,11.0686%,9.03,$67.94,2,2,25.0000%,1,1,$32.98,$34.96
"Feb 12, 2026","Feb 14, 2026",fuse beads,USD,mini fuse beads - SPM MK broad mini root,United States,mini fuse beads - SPM MK broad mini root,Amazon,perler beads kit mini,PHRASE,8,42.8600%,1,12.5000%,$0.81,$0.81,,0.00,$0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 11, 2026","Feb 17, 2026",fuse beads,USD,mini fuse beads - SPM MK BROAD shinshin creation root,United States,mini fuse beads - SPM MK BROAD shinshin creation root,Amazon,shinshin creation,BROAD,1069,0.0000%,4,0.3742%,$0.79,$3.14,4.6204%,21.64,$67.96,2,2,50.0000%,1,1,$32.98,$34.98
"Feb 11, 2026","Feb 17, 2026",fuse beads,USD,mini fuse beads - SPM MK BROAD shinshin creation root,United States,mini fuse beads - SPM MK BROAD shinshin creation root,Amazon,shinshin creation,PHRASE,120,57.1400%,2,1.6667%,$0.46,$0.92,2.7896%,35.85,$32.98,1,1,50.0000%,1,0,$32.98,$0.00
"Feb 11, 2026","Feb 17, 2026",Cat And Hat Knitting,USD,cat knitting - SPM SK knitting beginner kit TOS,United States,cat knitting - SPM SK knitting beginner kit TOS,Amazon,knitting beginner kit,EXACT,1187,5.5100%,10,0.8425%,$0.53,$5.30,19.6442%,5.09,$26.98,1,1,10.0000%,1,0,$26.98,$0.00
"Feb 11, 2026","Feb 17, 2026",Cat And Hat Knitting,USD,cat knitting - SPM broad,United States,cat knitting - SPM broad,Amazon,knitting kit for kids,BROAD,370,2.8900%,7,1.8919%,$0.89,$6.21,24.8599%,4.02,$24.98,1,1,14.2857%,0,1,$0.00,$24.98
"Feb 11, 2026","Feb 17, 2026",Cat And Hat Knitting,USD,cat knitting - SPM broad,United States,cat knitting - SPM broad,Amazon,knitting kit for kids,PHRASE,488,1.6300%,7,1.4344%,$1.30,$9.11,,0.00,$0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 11, 2026","Feb 17, 2026",Cat And Hat Knitting,USD,cat knitting - SPM broad,United States,cat knitting - SPM broad,Amazon,loom knitting kit,BROAD,1182,1.7400%,29,2.4535%,$0.82,$23.86,,0.00,$0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 12, 2026","Feb 16, 2026",Cat And Hat Knitting,USD,cat knitting - SPM broad,United States,cat knitting - SPM broad,Amazon,loom knitting kit,PHRASE,19,37.2100%,1,5.2632%,$1.09,$1.09,,0.00,$0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 11, 2026","Feb 17, 2026",Cat And Hat Knitting,USD,cat knitting - SPM SK loom knitting kit TOS,United States,cat knitting - SPM SK loom knitting kit TOS,Amazon,loom knitting kit,EXACT,6784,8.9000%,67,0.9876%,$0.92,$61.93,229.5404%,0.44,$26.98,1,1,1.4925%,1,0,$26.98,$0.00
"Feb 11, 2026","Feb 17, 2026",Cross And Embroidery Kits,USD,cross embroidery - small kit SPM SK beginner cross stitch kits for kids TOS,United States,cross embroidery - small kit SPM SK beginner cross stitch kits for kids TOS,Amazon,beginner cross stitch kits for kids,EXACT,2553,39.8000%,26,1.0184%,$0.72,$18.74,93.7938%,1.07,$19.98,1,1,3.8462%,0,1,$0.00,$19.98
"Feb 11, 2026","Feb 17, 2026",4 Flowers embroidery,USD,4 flowers - SPM SK beginner needlepoint kits for adults TOS,United States,4 flowers - SPM SK beginner needlepoint kits for adults TOS,Amazon,beginner needlepoint kits for adults,EXACT,799,33.7100%,33,4.1302%,$1.12,$36.96,,0.00,$0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 11, 2026","Feb 17, 2026",4 Flowers embroidery,USD,4 flowers - SPM SK beginners embroidery kit for adults TOS,United States,4 flowers - SPM SK beginners embroidery kit for adults TOS,Amazon,beginners embroidery kit for adults,EXACT,4815,6.5600%,67,1.3915%,$0.60,$40.46,44.0165%,2.27,$91.92,4,4,5.9701%,3,1,$74.94,$16.98
"Feb 11, 2026","Feb 17, 2026",4 Flowers embroidery,USD,4 flowers - SPM MK broad ultra targeted,United States,4 flowers - SPM MK broad ultra targeted,Amazon,needlepoint kits for adults beginners,BROAD,36,0.7400%,2,5.5556%,$0.49,$0.98,,0.00,$0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 11, 2026","Feb 17, 2026",4 Flowers embroidery,USD,4 flowers - SPM MK broad ultra targeted,United States,4 flowers - SPM MK broad ultra targeted,Amazon,needlepoint kits for adults beginners,PHRASE,455,14.5200%,12,2.6374%,$0.98,$11.76,,0.00,$0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 11, 2026","Feb 17, 2026",4 Flowers embroidery,USD,4 flowers - SPM MK broad ultra targeted,United States,4 flowers - SPM MK broad ultra targeted,Amazon,embroidery kits for beginners adults,BROAD,40,0.0000%,0,0.0000%,$0.00,$0.00,,,$0.00,0,0,,0,0,$0.00,$0.00
"Feb 11, 2026","Feb 17, 2026",4 Flowers embroidery,USD,4 flowers - SPM MK broad ultra targeted,United States,4 flowers - SPM MK broad ultra targeted,Amazon,embroidery kits for beginners adults,PHRASE,264,4.1300%,1,0.3788%,$0.94,$0.94,,0.00,$0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 11, 2026","Feb 14, 2026",4 Flowers embroidery,USD,4 flowers - SPM MK broad ultra targeted,United States,4 flowers - SPM MK broad ultra targeted,Amazon,embroidery starter kit for beginners,PHRASE,0,,0,,$0.00,$0.00,,,$0.00,0,0,,0,0,$0.00,$0.00
"Feb 11, 2026","Feb 17, 2026",4 Flowers embroidery,USD,4 flowers - SPM MK broad ultra targeted,United States,4 flowers - SPM MK broad ultra targeted,Amazon,beginning embroidery kits for adults,BROAD,14191,0.3200%,111,0.7822%,$0.56,$61.71,82.3459%,1.21,$74.94,3,3,2.7027%,3,0,$74.94,$0.00
"Feb 11, 2026","Feb 17, 2026",4 Flowers embroidery,USD,4 flowers - SPM MK broad ultra targeted,United States,4 flowers - SPM MK broad ultra targeted,Amazon,beginning embroidery kits for adults,PHRASE,25,0.6600%,0,0.0000%,$0.00,$0.00,,,$0.00,0,0,,0,0,$0.00,$0.00
"Feb 11, 2026","Feb 17, 2026",4 Flowers embroidery,USD,4 flowers - SPM MK broad ultra targeted,United States,4 flowers - SPM MK broad ultra targeted,Amazon,embroidery kit for beginners,BROAD,1802,0.4300%,14,0.7769%,$0.68,$9.57,19.1553%,5.22,$49.96,2,2,14.2857%,2,0,$49.96,$0.00
"Feb 16, 2026","Feb 16, 2026",4 Flowers embroidery,USD,4 flowers - SPM MK broad ultra targeted,United States,4 flowers - SPM MK broad ultra targeted,Amazon,embroidery kit for beginners,PHRASE,2,0.0000%,0,0.0000%,$0.00,$0.00,,,$0.00,0,0,,0,0,$0.00,$0.00
"Feb 11, 2026","Feb 17, 2026",4 Flowers embroidery,USD,4 flowers - SPM SK easy embroidery kits for beginners TOS,United States,4 flowers - SPM SK easy embroidery kits for beginners TOS,Amazon,easy embroidery kits for beginners,EXACT,4907,32.0000%,46,0.9374%,$0.77,$35.39,36.5147%,2.74,$96.92,4,4,8.6957%,3,1,$74.94,$21.98
"Feb 11, 2026","Feb 17, 2026",Latch Hook Pillow,USD,latch pillow - SPM SK latch hook rug kits for kids TOS,United States,latch pillow - SPM SK latch hook rug kits for kids TOS,Amazon,latch hook rug kits for kids,EXACT,10,9.6400%,0,0.0000%,$0.00,$0.00,,,$0.00,0,0,,0,0,$0.00,$0.00
