Start Date,End Date,Portfolio name,Currency,Campaign Name,Ad Group Name,Retailer,Country,Targeting,Match Type,Customer Search Term,Impressions,Clicks,Click-Thru Rate (CTR),Cost Per Click (CPC),Spend,7 Day Total Sales ,Total Advertising Cost of Sales (ACOS) ,Total Return on Advertising Spend (ROAS),7 Day Total Orders (#),7 Day Total Units (#),7 Day Conversion Rate,7 Day Advertised SKU Units (#),7 Day Other SKU Units (#),7 Day Advertised SKU Sales ,7 Day Other SKU Sales 
"Feb 14, 2026","Feb 14, 2026",No Portfolio,USD,Biggie Auto,Biggie Auto,Amazon,United States,substitutes,-,perler bead skull design,2,1,50.0000%,$0.30,$0.30,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 12, 2026","Feb 14, 2026",fuse beads,USD,48 Minibeads - broad auto,Ad Group BROAD Match,Amazon,United States,perler,BROAD,perler bead tools,104,2,1.9231%,$0.46,$0.91,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 14, 2026","Feb 14, 2026",fuse beads,USD,48 Minibeads - broad auto,Ad Group BROAD Match,Amazon,United States,perler bead kit,BROAD,perler bead tools,10,1,10.0000%,$0.61,$0.61,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 14, 2026","Feb 14, 2026",.Catch All Auto,USD,Catch All - Auto - 0.29 - Incrementum,Catch All - Auto - 0.29 - Incrementum,Amazon,United States,loose-match,-,perler bead tools 5mm,1,1,100.0000%,$0.36,$0.36,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 12, 2026","Feb 12, 2026",fuse beads,USD,48 Minibeads - broad auto,Ad Group BROAD Match,Amazon,United States,perler,BROAD,perler bead tweezers and tray,6,1,16.6667%,$0.80,$0.80,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 14, 2026","Feb 14, 2026",.Catch All Auto,USD,Catch All - Auto - 0.29 - Incrementum,Catch All - Auto - 0.29 - Incrementum,Amazon,United States,loose-match,-,perler beads,27,1,3.7037%,$0.33,$0.33,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 15, 2026","Feb 16, 2026",.Catch All Auto,USD,Catch All - Auto - 0.29 - Incrementum,Catch All - Auto - 0.29 - Incrementum,Amazon,United States,substitutes,-,perler beads,359,4,1.1142%,$0.34,$1.36,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 16, 2026","Feb 17, 2026",fuse beads,USD,B07PXN4K8N 22000 beads LOW BID AUTO TOS,22000 beads LOW BID AUTO TOS,Amazon,United States,substitutes,-,perler beads,58,2,3.4483%,$0.60,$1.20,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 11, 2026","Feb 17, 2026",fuse beads,USD,48 mini perler beads tos push,48 mini perler beads tos push,Amazon,United States,perler beads,EXACT,perler beads,1425,72,5.0526%,$0.75,$53.79,$199.86,26.9138%,3.72,6,6,8.3333%,5,1,$164.90,$34.96
"Feb 15, 2026","Feb 15, 2026",fuse beads,USD,48 Minibeads - broad auto,Ad Group BROAD Match,Amazon,United States,perler,BROAD,perler beads 1000/pkg-sand,8,1,12.5000%,$0.87,$0.87,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 14, 2026","Feb 15, 2026",fuse beads,USD,48 Minibeads - broad auto,Ad Group BROAD Match,Amazon,United States,perler,BROAD,perler beads 2.6mm,27,3,11.1111%,$0.87,$2.61,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 17, 2026","Feb 17, 2026",fuse beads,USD,48 Minibeads - broad auto,Ad Group BROAD Match,Amazon,United States,perler,BROAD,perler beads 5 m,6,2,33.3333%,$0.69,$1.37,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 16, 2026","Feb 16, 2026",fuse beads,USD,48 Minibeads - broad auto,Ad Group BROAD Match,Amazon,United States,perler bead kit,BROAD,perler beads adult kit,7,1,14.2857%,$0.52,$0.52,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 12, 2026","Feb 13, 2026",fuse beads,USD,48 Minibeads - broad auto,Ad Group BROAD Match,Amazon,United States,perler,BROAD,perler beads assorted colors,3,2,66.6667%,$0.81,$1.62,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 14, 2026","Feb 14, 2026",fuse beads,USD,48 Minibeads - broad auto,Ad Group BROAD Match,Amazon,United States,perler,BROAD,perler beads assortment,1,1,100.0000%,$0.87,$0.87,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 15, 2026","Feb 15, 2026",fuse beads,USD,48 Minibeads - broad auto,Ad Group BROAD Match,Amazon,United States,perler,BROAD,perler beads blueberry creme,23,3,13.0435%,$0.54,$1.62,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 17, 2026","Feb 17, 2026",fuse beads,USD,48 Minibeads - broad auto,Ad Group BROAD Match,Amazon,United States,perler,BROAD,perler beads boards 2.6 mm,2,1,50.0000%,$0.87,$0.87,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 11, 2026","Feb 11, 2026",fuse beads,USD,48 Minibeads - broad auto,Ad Group BROAD Match,Amazon,United States,perler,BROAD,perler beads brand,2,1,50.0000%,$0.87,$0.87,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 16, 2026","Feb 16, 2026",fuse beads,USD,48 Minibeads - broad auto,Ad Group BROAD Match,Amazon,United States,perler,BROAD,perler beads brown,15,1,6.6667%,$0.51,$0.51,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 13, 2026","Feb 13, 2026",biggie beads,USD,biggie auto,Biggie Auto,Amazon,United States,loose-match,-,perler beads bucket,1,1,100.0000%,$0.54,$0.54,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 11, 2026","Feb 11, 2026",fuse beads,USD,48 Minibeads - broad auto,Ad Group BROAD Match,Amazon,United States,perler,BROAD,perler beads bulk and pictures,3,1,33.3333%,$0.87,$0.87,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 17, 2026","Feb 17, 2026",fuse beads,USD,48 Minibeads - broad auto,Ad Group BROAD Match,Amazon,United States,perler bead kit,BROAD,perler beads bulk separate colors,37,1,2.7027%,$0.61,$0.61,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 14, 2026","Feb 14, 2026",.Catch All Auto,USD,Catch All - Auto - 0.29 - Incrementum,Catch All - Auto - 0.29 - Incrementum,Amazon,United States,loose-match,-,perler beads compatible,1,1,100.0000%,$0.33,$0.33,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 14, 2026","Feb 14, 2026",.Catch All Auto,USD,Catch All - Auto - 0.29 - Incrementum,Catch All - Auto - 0.29 - Incrementum,Amazon,United States,substitutes,-,perler beads designs,59,1,1.6949%,$0.26,$0.26,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 15, 2026","Feb 15, 2026",fuse beads,USD,48 Minibeads - broad auto,Ad Group BROAD Match,Amazon,United States,perler bead kit,BROAD,perler beads finishing kit,4,1,25.0000%,$0.61,$0.61,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 12, 2026","Feb 12, 2026",No Portfolio,USD,Biggie Auto,Biggie Auto,Amazon,United States,substitutes,-,perler beads for boys,1,1,100.0000%,$0.65,$0.65,$24.98,2.6021%,38.43,1,1,100.0000%,1,0,$24.98,$0.00
"Feb 12, 2026","Feb 12, 2026",fuse beads,USD,48 Minibeads - broad auto,Ad Group BROAD Match,Amazon,United States,perler,BROAD,perler beads ideas,13,1,7.6923%,$0.13,$0.13,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 14, 2026","Feb 14, 2026",fuse beads,USD,48 Minibeads - broad auto,Ad Group BROAD Match,Amazon,United States,perler,BROAD,perler beads iron,7,1,14.2857%,$0.51,$0.51,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 13, 2026","Feb 16, 2026",fuse beads,USD,B07PXN4K8N 22000 beads LOW BID AUTO TOS,22000 beads LOW BID AUTO TOS,Amazon,United States,substitutes,-,perler beads kit,18,2,11.1111%,$0.60,$1.20,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 12, 2026","Feb 13, 2026",biggie beads,USD,biggie auto,Biggie Auto,Amazon,United States,close-match,-,perler beads kit,3,2,66.6667%,$0.71,$1.42,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 16, 2026","Feb 16, 2026",fuse beads,USD,48 Minibeads - broad auto,Ad Group BROAD Match,Amazon,United States,perler,BROAD,perler beads magnet,2,1,50.0000%,$0.87,$0.87,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 16, 2026","Feb 16, 2026",fuse beads,USD,48 Minibeads - broad auto,Ad Group BROAD Match,Amazon,United States,perler,BROAD,perler beads many colors,2,1,50.0000%,$0.83,$0.83,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 11, 2026","Feb 11, 2026",fuse beads,USD,48 Minibeads - broad auto,Ad Group BROAD Match,Amazon,United States,perler,BROAD,perler beads mexican and black colors,3,1,33.3333%,$0.87,$0.87,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 15, 2026","Feb 15, 2026",fuse beads,USD,48 Minibeads - broad auto,Ad Group BROAD Match,Amazon,United States,perler,BROAD,perler beads midnight,3,1,33.3333%,$0.87,$0.87,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 13, 2026","Feb 13, 2026",fuse beads,USD,48 Minibeads - broad auto,Ad Group BROAD Match,Amazon,United States,perler,BROAD,perler beads natural colors,2,1,50.0000%,$0.51,$0.51,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 13, 2026","Feb 13, 2026",fuse beads,USD,48 Minibeads - broad auto,Ad Group BROAD Match,Amazon,United States,perler,BROAD,perler beads only,7,1,14.2857%,$0.87,$0.87,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 13, 2026","Feb 13, 2026",fuse beads,USD,48 Minibeads - broad auto,Ad Group BROAD Match,Amazon,United States,perler,BROAD,perler beads overnight,3,1,33.3333%,$0.87,$0.87,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 12, 2026","Feb 17, 2026",fuse beads,USD,48 Minibeads - broad auto,Ad Group BROAD Match,Amazon,United States,perler,BROAD,perler beads patterns,21,2,9.5238%,$0.64,$1.28,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 12, 2026","Feb 12, 2026",fuse beads,USD,48 Minibeads - broad auto,Ad Group BROAD Match,Amazon,United States,perler,BROAD,perler beads platforms,3,1,33.3333%,$0.40,$0.40,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 15, 2026","Feb 15, 2026",fuse beads,USD,48 Minibeads - broad auto,Ad Group BROAD Match,Amazon,United States,perler,BROAD,perler beads red variety,1,1,100.0000%,$0.38,$0.38,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 16, 2026","Feb 16, 2026",fuse beads,USD,48 Minibeads - broad auto,Ad Group BROAD Match,Amazon,United States,perler,BROAD,perler beads set star wars,3,1,33.3333%,$0.87,$0.87,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 13, 2026","Feb 13, 2026",fuse beads,USD,48 Minibeads - broad auto,Ad Group BROAD Match,Amazon,United States,perler,BROAD,perler beads solid color,2,1,50.0000%,$0.68,$0.68,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 16, 2026","Feb 16, 2026",fuse beads,USD,B07PXN4K8N 22000 beads LOW BID AUTO TOS,22000 beads LOW BID AUTO TOS,Amazon,United States,substitutes,-,perler beads starter kit,1,1,100.0000%,$0.60,$0.60,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 12, 2026","Feb 12, 2026",fuse beads,USD,48 Minibeads - broad auto,Ad Group BROAD Match,Amazon,United States,perler,BROAD,perler beads template,2,1,50.0000%,$0.45,$0.45,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 11, 2026","Feb 11, 2026",fuse beads,USD,48 Minibeads - broad auto,Ad Group BROAD Match,Amazon,United States,perler,BROAD,perler beads tweezers,6,1,16.6667%,$0.51,$0.51,$32.98,1.5464%,64.67,1,1,100.0000%,1,0,$32.98,$0.00
"Feb 17, 2026","Feb 17, 2026",fuse beads,USD,48 Minibeads - broad auto,Ad Group BROAD Match,Amazon,United States,perler,BROAD,perler beads vox,1,1,100.0000%,$0.13,$0.13,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 11, 2026","Feb 11, 2026",fuse beads,USD,48 Minibeads - broad auto,Ad Group BROAD Match,Amazon,United States,perler,BROAD,perler beads white,12,1,8.3333%,$0.51,$0.51,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 14, 2026","Feb 14, 2026",fuse beads,USD,48 Minibeads - broad auto,Ad Group BROAD Match,Amazon,United States,perler,BROAD,perler black,9,1,11.1111%,$0.87,$0.87,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 12, 2026","Feb 12, 2026",fuse beads,USD,48 Minibeads - broad auto,Ad Group BROAD Match,Amazon,United States,perler,BROAD,perler caps beads,3,1,33.3333%,$0.51,$0.51,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 14, 2026","Feb 16, 2026",fuse beads,USD,48 Minibeads - broad auto,Ad Group BROAD Match,Amazon,United States,perler,BROAD,perler fuse beads,12,2,16.6667%,$0.81,$1.62,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 11, 2026","Feb 12, 2026",fuse beads,USD,48 Minibeads - broad auto,Ad Group BROAD Match,Amazon,United States,perler bead kit,BROAD,perler fuse beads,46,2,4.3478%,$0.58,$1.15,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 13, 2026","Feb 16, 2026",fuse beads,USD,48 Minibeads - broad auto,Ad Group BROAD Match,Amazon,United States,perler bead kit,BROAD,perler fused bead kit,33,3,9.0909%,$0.58,$1.73,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 13, 2026","Feb 13, 2026",fuse beads,USD,mini fuse beads-  SPM MK multi root TOS,fuse beads TOS push - revive keywords,Amazon,United States,perler kit,EXACT,perler kit,9,1,11.1111%,$1.63,$1.63,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 12, 2026","Feb 12, 2026",fuse beads,USD,mini fuse beads-  SPM MK multi root TOS,fuse beads TOS push - revive keywords,Amazon,United States,perler kit,EXACT,perler kits,2,1,50.0000%,$1.63,$1.63,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 14, 2026","Feb 14, 2026",fuse beads,USD,48 Minibeads - broad auto,Ad Group BROAD Match,Amazon,United States,perler,BROAD,perler melting beads,1,1,100.0000%,$0.87,$0.87,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 15, 2026","Feb 15, 2026",fuse beads,USD,48 Minibeads - broad auto,Ad Group BROAD Match,Amazon,United States,perler,BROAD,perler peg boards,7,1,14.2857%,$0.87,$0.87,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 14, 2026","Feb 14, 2026",fuse beads,USD,48 Minibeads - broad auto,Ad Group BROAD Match,Amazon,United States,perler,BROAD,perler tool,4,1,25.0000%,$0.51,$0.51,$32.98,1.5464%,64.67,1,1,100.0000%,1,0,$32.98,$0.00
"Feb 11, 2026","Feb 11, 2026",fuse beads,USD,48 Minibeads - broad auto,Ad Group BROAD Match,Amazon,United States,perler,BROAD,perler tools,4,1,25.0000%,$0.51,$0.51,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 16, 2026","Feb 16, 2026",fuse beads,USD,48 Minibeads - broad auto,Ad Group BROAD Match,Amazon,United States,perler bead kit,BROAD,perler tools,8,1,12.5000%,$0.53,$0.53,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 15, 2026","Feb 15, 2026",fuse beads,USD,48 Minibeads - broad auto,Ad Group BROAD Match,Amazon,United States,perler,BROAD,perler wax beads,2,1,50.0000%,$0.87,$0.87,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 16, 2026","Feb 16, 2026",.Catch All Auto,USD,Catch All - Auto - 0.29 - Incrementum,Catch All - Auto - 0.29 - Incrementum,Amazon,United States,loose-match,-,perler with criss cross,3,1,33.3333%,$0.33,$0.33,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 14, 2026","Feb 14, 2026",.Catch All Auto,USD,Catch All - Auto - 0.39 - Incrementum,Catch All - Auto - 0.39 - Incrementum,Amazon,United States,substitutes,-,pervert bead kit,1,1,100.0000%,$0.27,$0.27,$32.98,0.8187%,122.15,1,1,100.0000%,1,0,$32.98,$0.00
"Feb 14, 2026","Feb 14, 2026",.Catch All Auto,USD,CATCH ALL NGO - OLD,CATCH ALL NGO,Amazon,United States,loose-match,-,pillow case embroidery kit,1,1,100.0000%,$0.44,$0.44,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 16, 2026","Feb 16, 2026",.Catch All Auto,USD,Catch All - Auto - 0.29 - Incrementum,Catch All - Auto - 0.29 - Incrementum,Amazon,United States,loose-match,-,pillow cases with embroidery stamps,1,1,100.0000%,$0.33,$0.33,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 16, 2026","Feb 16, 2026",.Catch All Auto,USD,CATCH ALL NGO - OLD,CATCH ALL NGO,Amazon,United States,loose-match,-,pillow cases with embroidery stamps,2,1,50.0000%,$0.37,$0.37,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 11, 2026","Feb 11, 2026",.Catch All Auto,USD,Catch All - Auto - 0.39 - Incrementum,Catch All - Auto - 0.39 - Incrementum,Amazon,United States,close-match,-,pillow sewing kit,9,1,11.1111%,$0.26,$0.26,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 15, 2026","Feb 15, 2026",.Catch All Auto,USD,CATCH ALL NGO - OLD,CATCH ALL NGO,Amazon,United States,loose-match,-,pin loom,2,1,50.0000%,$0.37,$0.37,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 11, 2026","Feb 11, 2026",fuse beads,USD,B07PXN4K8N 22000 beads LOW BID AUTO TOS,22000 beads LOW BID AUTO TOS,Amazon,United States,substitutes,-,pixel art beads kit with iron,1,1,100.0000%,$0.60,$0.60,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 11, 2026","Feb 11, 2026",.Catch All Auto,USD,Catch All - Auto - 0.29 - Incrementum,Catch All - Auto - 0.29 - Incrementum,Amazon,United States,substitutes,-,pixel art designs,5,1,20.0000%,$0.26,$0.26,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 15, 2026","Feb 16, 2026",.Catch All Auto,USD,Catch All - Auto - 0.39 - Incrementum,Catch All - Auto - 0.39 - Incrementum,Amazon,United States,substitutes,-,pixel art kit,31,2,6.4516%,$0.27,$0.54,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 11, 2026","Feb 11, 2026",No Portfolio,USD,Biggie Auto,Biggie Auto,Amazon,United States,substitutes,-,pixel art perler beads,1,1,100.0000%,$0.60,$0.60,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 17, 2026","Feb 17, 2026",.Catch All Auto,USD,Catch All - Auto - 0.29 - Incrementum,Catch All - Auto - 0.29 - Incrementum,Amazon,United States,substitutes,-,pixel art traffic sign,1,1,100.0000%,$0.12,$0.12,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 14, 2026","Feb 16, 2026",fuse beads,USD,B07PXN4K8N 22000 beads LOW BID AUTO TOS,22000 beads LOW BID AUTO TOS,Amazon,United States,substitutes,-,pixel beads,19,4,21.0526%,$0.60,$2.40,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 17, 2026","Feb 17, 2026",.Catch All Auto,USD,Catch All - Auto - 0.39 - Incrementum,Catch All - Auto - 0.39 - Incrementum,Amazon,United States,substitutes,-,pixel beads kit,2,1,50.0000%,$0.25,$0.25,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 15, 2026","Feb 15, 2026",fuse beads,USD,B07PXN4K8N 22000 beads LOW BID AUTO TOS,22000 beads LOW BID AUTO TOS,Amazon,United States,substitutes,-,pixel beads kit,2,1,50.0000%,$0.60,$0.60,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 14, 2026","Feb 14, 2026",biggie beads,USD,biggie auto,Biggie Auto,Amazon,United States,loose-match,-,pixel heated beads for rave kit,1,1,100.0000%,$0.89,$0.89,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 17, 2026","Feb 17, 2026",fuse beads,USD,mini fuse beads - SPM MP product targeting,mini fuse beads - maual - product targeting,Amazon,United States,"asin=""B0C5WQD914""",-,pixie beads,2,1,50.0000%,$1.09,$1.09,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 11, 2026","Feb 11, 2026",fuse beads,USD,B07PXN4K8N 22000 beads LOW BID AUTO TOS,22000 beads LOW BID AUTO TOS,Amazon,United States,loose-match,-,plastic beads that you melt with iron,1,1,100.0000%,$0.40,$0.40,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 16, 2026","Feb 16, 2026",.Catch All Auto,USD,CATCH ALL NGO - OLD,CATCH ALL NGO,Amazon,United States,loose-match,-,plastic canvas kits,6,1,16.6667%,$0.37,$0.37,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 11, 2026","Feb 11, 2026",.Catch All Auto,USD,Catch All - Auto - 0.29 - Incrementum,Catch All - Auto - 0.29 - Incrementum,Amazon,United States,loose-match,-,plastic canvas needlepoint,1,1,100.0000%,$0.33,$0.33,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 13, 2026","Feb 13, 2026",.Catch All Auto,USD,Catch All - Auto - 0.29 - Incrementum,Catch All - Auto - 0.29 - Incrementum,Amazon,United States,loose-match,-,plastic canvas needlepoint kit,3,1,33.3333%,$0.33,$0.33,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 15, 2026","Feb 15, 2026",.Catch All Auto,USD,Catch All - Auto - 0.29 - Incrementum,Catch All - Auto - 0.29 - Incrementum,Amazon,United States,loose-match,-,plastic canvas needlepoint kit kids,8,1,12.5000%,$0.33,$0.33,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 15, 2026","Feb 15, 2026",Cross And Embroidery Kits,USD,cross embroidery - small kit SPM broad and phrase,cross embroidery - SPM broad and phrase,Amazon,United States,kids needlepoint,BROAD,plastic canvas needlepoint kit kids,2,1,50.0000%,$0.71,$0.71,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 14, 2026","Feb 14, 2026",.Catch All Auto,USD,CATCH ALL NGO - OLD,CATCH ALL NGO,Amazon,United States,loose-match,-,plastic canvas needlepoint pouch kit,1,1,100.0000%,$0.62,$0.62,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 17, 2026","Feb 17, 2026",No Portfolio,USD,Biggie Auto,Biggie Auto,Amazon,United States,loose-match,-,plastic craft beads,193,1,0.5181%,$0.64,$0.64,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 16, 2026","Feb 16, 2026",.Catch All Auto,USD,Catch All - Auto - 0.29 - Incrementum,Catch All - Auto - 0.29 - Incrementum,Amazon,United States,loose-match,-,plastic cross stitch canvas,13,1,7.6923%,$0.29,$0.29,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 17, 2026","Feb 17, 2026",biggie beads,USD,biggie auto,Biggie Auto,Amazon,United States,loose-match,-,plastic melting beads,1,1,100.0000%,$0.89,$0.89,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 15, 2026","Feb 15, 2026",.Catch All Auto,USD,Catch All - Auto - 0.29 - Incrementum,Catch All - Auto - 0.29 - Incrementum,Amazon,United States,loose-match,-,plastic mesh cross stitch kits,1,1,100.0000%,$0.33,$0.33,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 16, 2026","Feb 16, 2026",.Catch All Auto,USD,CATCH ALL NGO - OLD,CATCH ALL NGO,Amazon,United States,loose-match,-,plastic needle sewing craft kit,1,1,100.0000%,$0.37,$0.37,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 17, 2026","Feb 17, 2026",No Portfolio,USD,Biggie Auto,Biggie Auto,Amazon,United States,substitutes,-,plastic pony beads crafts,2,1,50.0000%,$0.30,$0.30,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 15, 2026","Feb 15, 2026",biggie beads,USD,biggie auto,Biggie Auto,Amazon,United States,loose-match,-,playing beads,1,1,100.0000%,$0.89,$0.89,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 13, 2026","Feb 13, 2026",.Catch All Auto,USD,CATCH ALL NGO - OLD,CATCH ALL NGO,Amazon,United States,loose-match,-,plush mushroom house,4,1,25.0000%,$0.44,$0.44,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 16, 2026","Feb 16, 2026",.Catch All Auto,USD,CATCH ALL NGO - OLD,CATCH ALL NGO,Amazon,United States,close-match,-,plushies patterns for sewing,1,1,100.0000%,$0.35,$0.35,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 15, 2026","Feb 15, 2026",Cross And Embroidery Kits,USD,cross embroidery - small kit SPM broad and phrase,cross embroidery - SPM broad and phrase,Amazon,United States,embroidery kit for kids,BROAD,poke embroidery punch needle kit easy kids,2,1,50.0000%,$0.68,$0.68,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 13, 2026","Feb 13, 2026",.Catch All Auto,USD,Catch All - Auto - 0.39 - Incrementum,Catch All - Auto - 0.39 - Incrementum,Amazon,United States,substitutes,-,poke needle kit,1,1,100.0000%,$0.27,$0.27,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 13, 2026","Feb 13, 2026",.Catch All Auto,USD,CATCH ALL NGO - OLD,CATCH ALL NGO,Amazon,United States,loose-match,-,poke stitch kit,2,1,50.0000%,$0.62,$0.62,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 11, 2026","Feb 14, 2026",Cross stitch backpack charms,USD,B0B18ZRRCQ - Cats Cross Stitch Kits - CG PAT Vol2 - Incr - SP - Default Pat - um5gbcjh,Ad Group 1,Amazon,United States,"asin=""B011CC2XZY""",-,pokemon cross stitch,12,2,16.6667%,$0.38,$0.75,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 11, 2026","Feb 11, 2026",.Catch All Auto,USD,CATCH ALL NGO - OLD,CATCH ALL NGO,Amazon,United States,loose-match,-,polly pocket playsets,89,1,1.1236%,$0.44,$0.44,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
