"﻿""Date""",Marketplace,ASIN,SKU,Name,SalesOrganic,SalesPPC,SalesSponsoredProducts,SalesSponsoredDisplay,UnitsOrganic,UnitsPPC,UnitsSponsoredProducts,UnitsSponsoredDisplay,Refunds,PromoValue,SponsoredProducts,SponsoredDisplay,SponsoredВrands,SponsoredBrandsVideo,Google ads,Facebook ads,GiftWrap,Shipping,Refund Commission,Refund Principal,Refund Promotion,Refund RefundCommission,Refund RestockingDeductionPrincipal,Value of returned items,ProductCost Unsellable Refunds,Commission,COMPENSATED_CLAWBACK,FBADisposalFee,FBAInboundConvenienceFee,FBALongTermStorageFee,FBAPerUnitFulfillmentFee,(MCF),FBAStorageFee,FREE_REPLACEMENT_REFUND_ITEMS,GlobalInboundTransportationFreight,MISSING_FROM_INBOUND,MISSING_FROM_INBOUND_CLAWBACK,REVERSAL_REIMBURSEMENT,STARStorageFee,WAREHOUSE_DAMAGE,WAREHOUSE_LOST,EstimatedPayout,ProductCost Sales,ProductCost Non-Amazon,ProductCost MultichannelCosts,ProductCost MissingFromInbound,ProductCost CostOfMissingReturns,VAT,GrossProfit,NetProfit,Margin,Real ACOS,Sessions,Unit Session Percentage,Ads spend,Sellable Returns %,ROI,Fulfillment Channel,Expenses
20/02/2026,Amazon.com,B0DC69M3YD,7B-EONH-U3A3,"CRAFTILOO Embroidery Kit for Beginners Adults — 4 Floral Stamped Patterns, Learn 17 Stitches | Complete Needlepoint Kit with Hoop, Needles, Thread & Video Tutorial | Embroidery Kits for Adults Women",34.97,89.93,89.93,0.00,1,4,4,0,1,0.00,-48.55,0.00,0.00,-8.05,0.00,0.00,0.00,0.00,3.75,-24.98,0.00,-0.75,0.00,0.00,0.00,-18.75,0.00,0.00,0.00,0.00,-20.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.92,-31.50,0.00,0.00,0.00,0.00,0.00,-24.58,-24.58,-19.68,45.32,89,5.62,-56.60,0.00,-78.03,FBA,0.00
20/02/2026,Amazon.com,B0B18ZRRCQ,S4-XEVS-W1IV,CRAFTILOO Cats Cross Stitch Kits for Beginners. 5 Stamped Cross Stitch Kits for Kids.Needlepoint Kits for Beginners. Embroidery Kit for Kids. Girls Cross Stitch kit (Cats),53.96,53.96,53.96,0.00,2,2,2,0,0,0.00,-6.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-16.20,0.00,0.00,0.00,0.00,-16.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,68.49,-18.40,0.00,0.00,0.00,0.00,0.00,50.09,50.09,46.41,5.96,59,6.78,-6.43,0.00,272.23,FBA,0.00
20/02/2026,Amazon.com,B09HVDNFMR,N7-TUSA-2329,Pre Printed Needlepoint Wallet Kit for Kids Embroidery Arts and Crafts Set Cross Stitch Sewing Kit (Cat),53.94,17.98,17.98,0.00,3,1,1,0,0,0.00,-19.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-10.80,0.00,0.00,0.00,0.00,-14.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.92,-12.00,0.00,0.00,0.00,0.00,0.00,14.92,14.92,20.75,26.81,89,4.49,-19.28,0.00,124.33,FBA,0.00
20/02/2026,Amazon.com,B0F8QZZQQM,ZT-0RFZ-KY9Y,"CRAFTILOO 2 in1 Cross Stitch & Embroidery Kit for Kids Ages 6+ Make 8 Projects Backpack Charms, Keyring, Doll, Wall Art, Unicorn Pillow & Card Holder Beginner Needlepoint & Creative Gift Set",21.98,43.96,43.96,0.00,1,2,2,0,0,0.00,-1.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.90,0.00,0.00,0.00,0.00,-16.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.91,-16.50,0.00,0.00,0.00,0.00,0.00,21.41,21.41,32.47,2.84,17,17.65,-1.87,0.00,129.76,FBA,0.00
20/02/2026,Amazon.com,B0BVHMZFSQ,F8-ODKX-DQWT,"XL Fuse Beads kit, Melty Beads Melting for Kids Crafts | Iron for Kids kit - Fuse pegboards, pearler Hama Compatible - 11000pcs 5mm",69.96,0.00,0.00,0.00,2,0,0,0,0,0.00,-1.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-10.50,0.00,0.00,0.00,0.00,-13.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.29,-16.00,0.00,0.00,0.00,0.00,0.00,28.29,28.29,40.44,2.62,37,5.41,-1.83,0.00,176.81,FBA,0.00
20/02/2026,Amazon.com,B0B2XL9D8D,IV-Z101-Z258,CRAFTILOO Embroidery Kit for Beginners Cross Stitch Kits for Beginners Needlepoint Kits for Adults Embroidery Kits for Adults Cross Stitch kit Elephant,21.98,21.98,21.98,0.00,1,1,1,0,1,0.00,-1.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.30,-21.98,0.00,-0.66,0.00,0.00,0.00,-6.60,0.00,0.00,0.00,0.00,-8.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.92,-8.80,0.00,0.00,0.00,0.00,0.00,-0.88,-0.88,-2.00,3.87,20,10.00,-1.70,0.00,-10.00,FBA,0.00
20/02/2026,Amazon.com,B0BNDVTTSH,4V-ROEZ-AH0J,"CRAFTILOO Ballerina Dancers Sewing Kit for Kids, Fun and Educational Craft Set for Boys and Girls Age 5-12, Sew Your Own Felt Ballerina Craft Kit for Beginners",43.96,0.00,0.00,0.00,2,0,0,0,0,0.00,-3.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-6.60,0.00,0.00,0.00,0.00,-9.20,0.00,0.00,0.00,0.00,0.00,0.00,18.33,0.00,0.00,0.00,43.29,-6.40,0.00,0.00,0.00,0.00,0.00,36.89,36.89,83.92,7.28,40,5.00,-3.20,0.00,576.41,FBA,0.00
20/02/2026,Amazon.com,B096MYBLS1,JI-I7Y7-VC9R,12 Pre-Cut Mini Treats Dessert Fun Kids Sewing Kit for Kids Ages 8-12 Children Beginners Sewing kit Kid Crafts Make Your Own Felt Pillow Plush Craft Kit Girls and Boys Art Craft Kits Learn to Sew Kit,22.98,22.98,22.98,0.00,1,1,1,0,0,0.00,-17.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-6.90,0.00,0.00,0.00,0.00,-10.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.95,-9.00,0.00,0.00,0.00,0.00,0.00,2.95,2.95,6.42,37.05,36,5.56,-17.03,0.00,32.78,FBA,0.00
20/02/2026,Amazon.com,B07PXN4K8N,6C-ADBV-Q090,"XXL Fuse Beads kit, Melty Melting Beads for Kids Crafts | Iron for Kids kit - Fuse pegboards. Compatible Bulk beados Storage - 22000pcs 5mm",69.92,0.00,0.00,0.00,2,0,0,0,0,0.00,-0.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-10.48,0.00,0.00,0.00,0.00,-15.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43.62,-25.00,0.00,0.00,0.00,0.00,0.00,18.62,18.62,26.63,0.63,69,2.90,-0.44,0.00,74.48,FBA,0.00
20/02/2026,Amazon.com,B0B1935V5N,Y5-L0PV-8AS4,CRAFTILOO Dogs Cross Stitch Kits for Beginners. 5 Stamped Cross Stitch Kits for Kids.Needlepoint Kits for Beginners. Embroidery Kit for Kids. Crossstitch Kit for Beginners. (Dogs),53.96,0.00,0.00,0.00,2,0,0,0,1,0.00,-8.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.05,-26.98,0.00,-0.81,0.00,4.60,0.00,-8.10,0.00,0.00,0.00,0.00,-8.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.07,-9.20,0.00,0.00,0.00,0.00,0.00,0.47,0.47,0.87,16.03,49,4.08,-8.65,100.00,5.11,FBA,0.00
20/02/2026,Amazon.com,B0FHMRQWRX,MW-AU5S-KO94,"CRAFTILOO Latch Hook Kit for Kids Rug DIY Pillow Craft with Hook, Precut Yarn, Easy to Follow Pattern Cute Designs with Wise Owl Ages 6+",24.98,24.98,24.98,0.00,1,1,1,0,0,0.00,-4.85,0.00,0.00,-1.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-7.50,0.00,0.00,0.00,0.00,-11.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.37,-10.60,0.00,0.00,0.00,0.00,0.00,14.77,14.77,29.56,11.91,25,8.00,-5.95,0.00,139.34,FBA,0.00
20/02/2026,Amazon.com,B0BP8GCK1G,KS-48AQ-488J,"Fairy Elves Sewing Kit for Kids, Fun and Educational Fairytale Craft Set for Boys and Girls Age 7-12, Sew Your Own Felt Fairy Craft Kit for Beginners (Garden Rainbow Fairies Kit)",53.96,0.00,0.00,0.00,2,0,0,0,0,0.00,-4.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-8.10,0.00,0.00,0.00,0.00,-9.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.92,-6.40,0.00,0.00,0.00,0.00,0.00,25.52,25.52,47.29,8.78,59,3.39,-4.74,0.00,398.75,FBA,0.00
20/02/2026,Amazon.com,B0F8DG32H5,7P-PGQW-ADJU,"CRAFTILOO Knitting Kit for Kids – Beginner Knitting Kit to Make a Hat & Cat – Quick Knit Loom Kit with Yarn, Tools & Instructions",53.96,0.00,0.00,0.00,2,0,0,0,0,0.00,-28.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-8.10,0.00,0.00,0.00,0.00,-14.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.93,-10.60,0.00,0.00,0.00,0.00,0.00,-7.67,-7.67,-14.21,53.43,62,3.23,-28.83,0.00,-72.36,FBA,0.00
20/02/2026,Amazon.com,B08DDJCQKF,B08DDJCQKF-FBA-2026,Cross Stitch Kits For Beginners. 5 Stamped Cross Stitch Kits for Kids.Needlepoint Kits For Beginners. Embroidery Kit For Kids. Crossstitch Kit For Beginners. Girls cross stitch kit Backpack Charms,39.96,0.00,0.00,0.00,2,0,0,0,0,0.00,0.00,0.00,0.00,-0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-6.00,0.00,0.00,0.00,0.00,-10.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.31,0.00,0.00,0.00,0.00,0.00,0.00,23.31,23.31,58.33,0.78,25,12.00,-0.31,0.00,0.00,FBA,0.00
20/02/2026,Amazon.com.mx,B0C3YQ5RG1,2Z-YIR5-1UN8,Pirates Pre-Cut Fun Kids Sewing Kit for Kids Ages 8-12 Children Beginners Sewing kit Kid Crafts Make Your Own Felt Pillow Plush Craft Kit Girls and Boys Art Craft Kits Learn to Sew Kit,29.15,0.00,0.00,0.00,1,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-4.37,0.00,0.00,0.00,0.00,-11.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.44,-3.50,0.00,0.00,0.00,0.00,0.00,9.94,9.94,34.10,0.00,0,0.00,0.00,0.00,284.00,FBA,0.00
20/02/2026,Amazon.com,B0F6YTG1CH,75-24RO-YAXR,"CRAFTILOO Cross Stitch Kit for Kids Ages 6-12 – Easy Beginner Embroidery Needlepoint Set for Girls & Boys – Pre-Cut Felt Unicorn Designs with Thread, Needles & Keyrings – 4 Fun Projects",19.98,0.00,0.00,0.00,1,0,0,0,0,0.00,-32.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.00,0.00,0.00,0.00,0.00,-3.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-19.26,-2.00,0.00,0.00,0.00,0.00,0.00,-21.26,-21.26,-106.41,161.61,53,1.89,-32.29,0.00,-1063.00,FBA,0.00
20/02/2026,Amazon.com,B08DJYBH4D,6B-PLIR-RTAZ,"5 Stamped Embroidery kit With Embroidery Patterns. Embroidery Kit For Beginners, Needlepoint Kits For Beginners. Best Beginner Embroidery Kit For Kids Embroidery Starter Kit Cross Stitch Kits",19.98,0.00,0.00,0.00,1,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.50,0.00,-3.00,0.00,0.00,0.00,0.00,-4.13,0.00,0.00,12.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.40,-4.50,0.00,0.00,0.00,0.00,0.00,25.40,25.40,127.13,0.00,33,3.03,0.00,100.00,564.44,FBA,0.00
20/02/2026,Amazon.com,B0DC69M3YD,amzn.gr.7B-EONH-U3A3-9U4iUeWbs-TDHRZC-VG,"CRAFTILOO Embroidery Kit for Beginners Adults — 4 Floral Stamped Patterns, Learn 17 Stitches | Complete Needlepoint Kit with Hoop, Needles, Thread & Video Tutorial | Embroidery Kits for Adults Women",14.99,0.00,0.00,0.00,1,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.25,0.00,0.00,0.00,0.00,-4.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.61,0.00,0.00,0.00,0.00,0.00,0.00,8.61,8.61,57.44,0.00,0,0.00,0.00,0.00,0.00,FBA,0.00
20/02/2026,Amazon.com,B0CDH84QDP,YG-V1A9-1R8J,CRAFTILOO 8 Pre-Cut Dogs Stuffed Animal Fun Kids Sewing Kit for Kids Ages 8-12 Children Beginners Sewing kit Kid Puppy Crafts Felt Pillow Plush Craft Kit Girls and Boys,26.98,0.00,0.00,0.00,1,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-4.05,0.00,0.00,0.00,0.00,-5.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.36,-4.00,0.00,0.00,0.00,0.00,0.00,13.36,13.36,49.52,0.00,22,4.55,0.00,0.00,334.00,FBA,0.00
20/02/2026,Amazon.com.mx,B09X55KL2C,8P-17QD-1L6J,10 Pre-Stamped Embroidery Patterns for Beginners Embroidery Kit for Kids Girls Needlepoint Kits for Beginners Cross Stitch Craft Sewing Perfect for Ages 7-13,33.28,0.00,0.00,0.00,1,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-4.99,0.00,0.00,0.00,0.00,-10.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.31,-6.30,0.00,0.00,0.00,0.00,0.00,11.01,11.01,33.08,0.00,308,0.32,0.00,0.00,174.76,FBA,0.00
20/02/2026,Amazon.com,B092SW839H,B2-XPQK-NI8O,CRAFTILOO 3Pcs of Embroidery Punch Needle kit for Kids Mini Pillows Googly Heart Owl Rainbow Needlepoint Craft Embroidery Pen Needle Punch Kit Art Punch Needle Yarn,0.00,19.98,19.98,0.00,0,1,1,0,0,0.00,-6.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.00,0.00,0.00,0.00,0.00,-5.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.57,-4.50,0.00,0.00,0.00,0.00,0.00,1.07,1.07,5.36,31.88,29,3.45,-6.37,0.00,23.78,FBA,0.00
20/02/2026,Amazon.com,B0BWSGRTB1,IL-ASZW-OF77,CRAFTILOO Embroidery Kit for Beginners Cross Stitch Kits for Beginners Embroidery Kits for Adults Cross Stitch kit Beginner Embroidery kit for Adults Cat,27.98,0.00,0.00,0.00,1,0,0,0,0,0.00,-2.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-4.20,0.00,0.00,0.00,0.00,-4.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.22,-4.40,0.00,0.00,0.00,0.00,0.00,11.82,11.82,42.24,10.58,21,4.76,-2.96,0.00,268.64,FBA,0.00
20/02/2026,Amazon.ca,B096MYBLS1,JI-I7Y7-VC9R,12 Pre-Cut Mini Treats Dessert Fun Kids Sewing Kit for Kids Ages 8-12 Children Beginners Sewing kit Kid Crafts Make Your Own Felt Pillow Plush Craft Kit Girls and Boys Art Craft Kits Learn to Sew Kit,27.63,0.00,0.00,0.00,1,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-4.14,0.00,0.00,0.00,0.00,-8.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.68,-4.50,0.00,0.00,0.00,0.00,0.00,10.18,10.18,36.84,0.00,1,100.00,0.00,0.00,226.22,FBA,0.00
20/02/2026,Amazon.com,B09HVCCNM2,KL-L7KN-R85L,Pre Printed Needlepoint Wallet Kit for Kids Embroidery Arts and Crafts Set Cross Stitch Sewing Latch Hook Kit (Unicorn),17.98,0.00,0.00,0.00,1,0,0,0,0,0.00,-9.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.70,0.00,0.00,0.00,0.00,-3.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.16,-3.00,0.00,0.00,0.00,0.00,0.00,-0.84,-0.84,-4.67,52.22,34,2.94,-9.39,0.00,-28.00,FBA,0.00
20/02/2026,Amazon.com,B0CQHMJWR9,LF-EYO7-0W17,Hand Embroidery kit for Beginners .Beginner embroidery kit for adults with Stamped Embroidery Patterns. Embroidery Kits for adults.Embroidery Starter Kit. Cross Stitch Kit.Needlepoin kit Goldfish,9.98,0.00,0.00,0.00,1,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.50,0.00,0.00,0.00,0.00,-3.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.70,-4.40,0.00,0.00,0.00,0.00,0.00,0.30,0.30,3.01,0.00,3,33.33,0.00,0.00,6.82,FBA,0.00
20/02/2026,Amazon.com,B08FYH13CL,M8-07DZ-ZEYX,CRAFTILOO DIY 2 Rug Pencil Cases Latch Hook Kits for Kids Sewing Set for Girls Beginners Latchkits Ages 8-12,19.98,0.00,0.00,0.00,1,0,0,0,0,0.00,-10.87,0.00,0.00,-0.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.00,0.00,0.00,0.00,0.00,-4.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.94,-4.50,0.00,0.00,0.00,0.00,0.00,-3.56,-3.56,-17.82,59.26,36,2.78,-11.84,0.00,-79.11,FBA,0.00
20/02/2026,Amazon.com,B09THLVFZK,amzn.gr.RV-FA22-4WFQ-MpriMc-eYvZIGfid-LN,"24,000 Mini Fuse Beads Kit for Adults - 48 Colors Tiny 2.6mm Beads, 5 Pegboards, 2 Tweezers - Compatible with Hama, Melty, Iron Craft - Bulk Storage",26.38,0.00,0.00,0.00,1,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.96,0.00,0.00,0.00,0.00,-7.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.97,0.00,0.00,0.00,0.00,0.00,0.00,14.97,14.97,56.75,0.00,14,7.14,0.00,100.00,0.00,FBA,0.00
20/02/2026,Amazon.com,B0BXHJJMX1,WS-RE3B-GDTO,CRAFTILOO DIY 2 Rug Pencil Cases Latch Hook Kits for Kids Sewing Set for Girls Beginners Latchkits Ages 8-12,24.98,0.00,0.00,0.00,1,0,0,0,0,0.00,-1.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.75,0.00,0.00,0.00,0.00,-4.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.77,-4.50,0.00,0.00,0.00,0.00,0.00,11.27,11.27,45.12,5.04,11,9.09,-1.26,0.00,250.44,FBA,0.00
20/02/2026,Amazon.com,B0CT962TMN,H5-BY2V-OEVL,CRAFTILOO Embroidery Kits for Adults Hand Embroidery kit for Beginners with Stamped Embroidery Patterns Starter Embroidery Kit. Needlepoint kit Cross Stitch kit for Teens& Adults Butterflies,24.98,0.00,0.00,0.00,1,0,0,0,0,0.00,-1.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.75,0.00,0.00,0.00,0.00,-4.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,-5.50,0.00,0.00,0.00,0.00,0.00,9.50,9.50,38.03,6.53,16,6.25,-1.63,0.00,172.73,FBA,0.00
20/02/2026,Amazon.ca,B0BNDVTTSH,4V-ROEZ-AH0J,"CRAFTILOO Ballerina Dancers Sewing Kit for Kids, Fun and Educational Craft Set for Boys and Girls Age 5-12, Sew Your Own Felt Ballerina Craft Kit for Beginners",0.00,0.00,0.00,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2,0.00,0.00,0.00,0.00,FBA,0.00
20/02/2026,Amazon.com.mx,B08DJYBH4D,6B-PLIR-RTAZ,"5 Stamped Embroidery kit With Embroidery Patterns. Embroidery Kit For Beginners, Needlepoint Kits For Beginners. Best Beginner Embroidery Kit For Kids Embroidery Starter Kit Cross Stitch Kits",0.00,0.00,0.00,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58,0.00,0.00,0.00,0.00,FBA,0.00
20/02/2026,Amazon.com,B09HVDYMDK,VQ-PY1H-RED1,Pre Printed Needlepoint Wallet Kit for Kids Embroidery Arts and Crafts Set Cross Stitch Sewing Kit (Mermaid),0.00,0.00,0.00,0.00,0,0,0,0,0,0.00,-4.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-4.54,0.00,0.00,0.00,0.00,0.00,0.00,-4.54,-4.54,0.00,0.00,23,0.00,-4.54,0.00,0.00,FBA,0.00
20/02/2026,Amazon.com,B0B3PGPVV5,W1-ASV2-SQO1,CRAFTILOO DIY Rug 3D Unicorn Pouch Latch Hook Kits for Kids Sewing Set for Girls Beginners Latchkits Ages 6-12,0.00,0.00,0.00,0.00,0,0,0,0,0,0.00,-3.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.23,0.00,0.00,0.00,0.00,0.00,0.00,-3.23,-3.23,0.00,0.00,6,0.00,-3.23,0.00,0.00,FBA,0.00
20/02/2026,Amazon.com,B0CP2KCF9R,PC-75HN-F1GF,CRAFTILOO Embroidery Kits for Adults Hand Embroidery kit for Beginners with Stamped Embroidery Patterns Starter Embroidery Kit. Needlepoint kit Cross Stitch kit for Teens& Adults Cactus,0.00,0.00,0.00,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3,0.00,0.00,0.00,0.00,FBA,0.00
20/02/2026,Amazon.com.mx,B096MYBLS1,JI-I7Y7-VC9R,12 Pre-Cut Mini Treats Dessert Fun Kids Sewing Kit for Kids Ages 8-12 Children Beginners Sewing kit Kid Crafts Make Your Own Felt Pillow Plush Craft Kit Girls and Boys Art Craft Kits Learn to Sew Kit,0.00,0.00,0.00,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2,0.00,0.00,0.00,0.00,FBA,0.00
20/02/2026,Amazon.com.mx,B0CDH84QDP,YG-V1A9-1R8J,CRAFTILOO 8 Pre-Cut Dogs Stuffed Animal Fun Kids Sewing Kit for Kids Ages 8-12 Children Beginners Sewing kit Kid Puppy Crafts Felt Pillow Plush Craft Kit Girls and Boys,0.00,0.00,0.00,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,0.00,0.00,FBA,0.00
20/02/2026,Amazon.com,B0CY2SXF6P,53-9CMK-9CPW,CRAFTILOO You are Hand Embroidery kit for Beginners .Beginner Embroidery kit for Adults with Stamped Embroidery Patterns. Embroidery Kits for Adults.Embroidery Starter Kit. Cross Stitch Kit.,0.00,0.00,0.00,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,0.00,0.00,FBA,0.00
